1.935487521919003257e+03	1.935487521919003257e+03	1.935487521919003257e+03	1.935487521919003257e+03	1.935487521919003257e+03	1.935487521919003257e+03	1.935487521919003257e+03	1.935487521919003257e+03	1.935487521919003257e+03	1.935487521919003257e+03	1.935487521919003257e+03	1.935487521919003257e+03	1.935487521919003257e+03	1.935487521919003257e+03	1.935487521919003257e+03	1.935487521919003257e+03	1.935487521919003257e+03	1.935487521919003257e+03	1.935487521919003257e+03	1.935487521919003257e+03	1.935487521919003257e+03	1.935487521919003257e+03	1.935487521919003257e+03	1.935487521919003257e+03	1.935487521919003257e+03	1.935487521919003257e+03	1.935487521919003257e+03	1.935487521919003257e+03	1.935487521919003257e+03	1.935487521919003257e+03	1.935487521919003257e+03	1.935487521919003257e+03	1.935487521919003257e+03	1.935487521919003257e+03	1.935487521919003257e+03	1.935487521919003257e+03	1.935487521919003257e+03	1.935487521919003257e+03	1.935487521919003257e+03	1.935487521919003257e+03	1.935487521919003257e+03	1.935487521919003257e+03	1.935487521919003257e+03	1.935487521919003257e+03	1.935487521919003257e+03	1.935487521919003257e+03	1.935487521919003257e+03	1.935487521919003257e+03	1.935487521919003257e+03	1.935487521919003257e+03	1.935487521919003257e+03	1.935487521919003257e+03	1.935487521919003257e+03	1.935487521919003257e+03	1.935487521919003257e+03	1.935487521919003257e+03	1.935487521919003257e+03	1.935487521919003257e+03	1.935487521919003257e+03	1.935487521919003257e+03	1.935487521919003257e+03	1.935487521919003257e+03	1.935487521919003257e+03	1.935487521919003257e+03	1.935487521919003257e+03	1.935487521919003257e+03	1.935487521919003257e+03	1.935487521919003257e+03	1.935487521919003257e+03	1.935487521919003257e+03	1.935487521919003257e+03	1.935487521919003257e+03	1.935487521919003257e+03	1.935487521919003257e+03	1.935487521919003257e+03	1.935487521919003257e+03
1.913951743725435335e+03	1.913904891575360807e+03	1.913863015083267555e+03	1.913866694450785417e+03	1.913858278753849618e+03	1.913733450993631095e+03	1.913475649437797756e+03	1.913246273032088993e+03	1.913147704646934471e+03	1.913148942275608078e+03	1.913156138094164362e+03	1.913102016598875025e+03	1.913075818598094656e+03	1.913170949808380783e+03	1.913353195805355426e+03	1.913508598926579225e+03	1.913521819514149684e+03	1.913406825369456328e+03	1.913284568726362522e+03	1.913193578826533439e+03	1.913062058727809244e+03	1.912792536829520259e+03	1.912417887237389095e+03	1.912135687459447809e+03	1.912089499480206996e+03	1.912253761325559253e+03	1.912497326412200891e+03	1.912753621871072482e+03	1.913115241428363106e+03	1.913691533509794681e+03	1.914417412619008246e+03	1.915072052716482631e+03	1.915490077559405336e+03	1.915661473833963555e+03	1.915652803588067627e+03	1.915490827911932911e+03	1.915127721333975614e+03	1.914595069621405173e+03	1.914027222814821471e+03	1.913535200059089448e+03	1.913153350242095485e+03	1.912814746040357250e+03	1.912502671251525044e+03	1.912301904602760942e+03	1.912276027783939753e+03	1.912400036340359520e+03	1.912565562729305839e+03	1.912711563035692279e+03	1.912901969564930596e+03	1.913205374581046499e+03	1.913582902046116260e+03	1.913909240679620780e+03	1.914085755453118054e+03	1.914172274200942184e+03	1.914246334528892930e+03	1.914268679049327375e+03	1.914155725640039464e+03	1.913856496004965265e+03	1.913460417216162114e+03	1.913113821531511348e+03	1.912827068048043429e+03	1.912546446839564624e+03	1.912266178359775267e+03	1.912055578280976761e+03	1.912019346742375546e+03	1.912108717568032716e+03	1.912182950846035510e+03	1.912223076169930891e+03	1.912281622148833321e+03	1.912464972865489926e+03	1.912760556165093703e+03	1.913009222287881585e+03	1.913190686789734173e+03	1.913376636069272990e+03	1.913662158276612217e+03	1.914040807393796058e+03
1.850309621752763178e+03	1.850130272632572996e+03	1.849967129200701038e+03	1.849976833828273357e+03	1.849941354400413047e+03	1.849461538099537165e+03	1.848470420262295875e+03	1.847585035040371622e+03	1.847198688799521733e+03	1.847196847349909376e+03	1.847222709613056850e+03	1.847013779434322487e+03	1.846909321735769254e+03	1.847270565548549484e+03	1.847969588621385356e+03	1.848570060918594891e+03	1.848624896457874229e+03	1.848182711093998705e+03	1.847708962840244340e+03	1.847353810990799047e+03	1.846842999782169500e+03	1.845802669009638066e+03	1.844359130613893058e+03	1.843272057113271558e+03	1.843091917109429687e+03	1.843721956381340760e+03	1.844663991027910242e+03	1.845661793485068756e+03	1.847065139654462428e+03	1.849292637774549803e+03	1.852098205339390461e+03	1.854635936443113224e+03	1.856263882064255313e+03	1.856932935523268497e+03	1.856895305881605282e+03	1.856258546744115165e+03	1.854846282359210591e+03	1.852785378357688160e+03	1.850590184623225241e+03	1.848682605188996831e+03	1.847197523107447523e+03	1.845883705715562883e+03	1.844679720431136047e+03	1.843908324656271134e+03	1.843807462703309284e+03	1.844281441053544313e+03	1.844919267266675206e+03	1.845489620692080280e+03	1.846235074572666690e+03	1.847411640847216631e+03	1.848869327315349665e+03	1.850131432129027189e+03	1.850820672288398782e+03	1.851164768233906443e+03	1.851454838826655305e+03	1.851535566353341210e+03	1.851091512820184562e+03	1.849933910523882332e+03	1.848407673906496939e+03	1.847070536606980340e+03	1.845958873243074095e+03	1.844871285349897562e+03	1.843790868623419783e+03	1.842982283098387143e+03	1.842842978163235557e+03	1.843182956815277748e+03	1.843464370676566659e+03	1.843619385075392756e+03	1.843849432722650363e+03	1.844559995077977192e+03	1.845701608631883801e+03	1.846665355041458724e+03	1.847374816721828438e+03	1.848100036692992489e+03	1.849201925167808895e+03	1.850658075327722145e+03
1.748812398647862210e+03	1.748437447727815879e+03	1.748086206861581786e+03	1.748090791192340703e+03	1.748004968593713556e+03	1.746994950665662600e+03	1.744907865598172293e+03	1.743030705274465163e+03	1.742190741796330258e+03	1.742163275531884437e+03	1.742211118062189144e+03	1.741767866319116365e+03	1.741534377260419205e+03	1.742278973814389246e+03	1.743745057685592428e+03	1.745020185276499433e+03	1.745149984704674580e+03	1.744218647063816434e+03	1.743207876682087544e+03	1.742441012947185754e+03	1.741346834782574206e+03	1.739141293515510597e+03	1.736090017924647555e+03	1.733793006536857092e+03	1.733404379085523715e+03	1.734725835464081001e+03	1.736729636121463955e+03	1.738875089064205440e+03	1.741876749258572545e+03	1.746609891361842983e+03	1.752571032420177062e+03	1.757989894720727534e+03	1.761492685432938288e+03	1.762937832531613822e+03	1.762843126261255748e+03	1.761451835165249122e+03	1.758419565421767402e+03	1.754032949311729908e+03	1.749367270571705376e+03	1.745293397821724284e+03	1.742105425225194949e+03	1.739295947856820248e+03	1.736745680027141589e+03	1.735122918179696626e+03	1.734905545150819535e+03	1.735893704621869119e+03	1.737242082363751024e+03	1.738475502385223990e+03	1.740093277807922277e+03	1.742607090860529752e+03	1.745699168415982740e+03	1.748383729010664638e+03	1.749873170928213995e+03	1.750638807226348945e+03	1.751268747077765966e+03	1.751420274961981022e+03	1.750450258352043647e+03	1.747986961187331190e+03	1.744760665396415106e+03	1.741928621548098363e+03	1.739555108134867623e+03	1.737234032553496718e+03	1.734948656064193528e+03	1.733249840287962797e+03	1.732956539201837359e+03	1.733659700180319987e+03	1.734238135874156114e+03	1.734567133403028038e+03	1.735069145525307249e+03	1.736585591178907180e+03	1.739008241388801707e+03	1.741065251189699893e+03	1.742601218682441640e+03	1.744165140379192280e+03	1.746500443565364776e+03	1.749568170028308941e+03
1.616038302039609789e+03	1.615437121049038979e+03	1.614850199598871995e+03	1.614820762765239351e+03	1.614656078852142628e+03	1.613021196898618200e+03	1.609640547111957858e+03	1.606570122093918599e+03	1.605148203556331737e+03	1.605048737217952066e+03	1.605110188517625602e+03	1.604383780560414380e+03	1.603973492978057266e+03	1.605141812647883853e+03	1.607502385967845385e+03	1.609592141766216855e+03	1.609835778106995804e+03	1.608327244019660611e+03	1.606660003038104378e+03	1.605373956354455686e+03	1.603558483028871024e+03	1.599951490411880059e+03	1.594982069809179166e+03	1.591242507808960909e+03	1.590590991083321569e+03	1.592719042949771847e+03	1.596011134304218103e+03	1.599588474737290653e+03	1.604557799601997431e+03	1.612322871439231903e+03	1.622102182548420160e+03	1.631054233919298213e+03	1.636902643355422242e+03	1.639328298798710421e+03	1.639138463712145040e+03	1.636766618845732637e+03	1.631718747040929884e+03	1.624504738833864849e+03	1.616847697927479658e+03	1.610117199063224234e+03	1.604812877444197966e+03	1.600163060996686454e+03	1.595997843861674482e+03	1.593373199347729951e+03	1.593009320054947466e+03	1.594586673434567956e+03	1.596783111759957364e+03	1.598856475178753726e+03	1.601588755472717594e+03	1.605745077189562835e+03	1.610806183249338346e+03	1.615217297810655509e+03	1.617718743491765963e+03	1.619054666034207003e+03	1.620119606426583232e+03	1.620322133017595661e+03	1.618669884110533758e+03	1.614620671229460186e+03	1.609366609586054437e+03	1.604742365111550725e+03	1.600823395986152491e+03	1.596993258848988035e+03	1.593268289378490181e+03	1.590525937749484228e+03	1.590051285487275436e+03	1.591160987773481793e+03	1.592065095240230221e+03	1.592603556668138935e+03	1.593457048083447717e+03	1.595959912549617229e+03	1.599927255016719982e+03	1.603322934523903314e+03	1.605907813800051372e+03	1.608526038998472814e+03	1.612343425333537425e+03	1.617315132154975572e+03
1.460205470139805357e+03	1.459383415472044817e+03	1.458536879872146301e+03	1.458428226533553925e+03	1.458153243512832205e+03	1.455890915030652877e+03	1.451207020809847108e+03	1.446897516670206869e+03	1.444814549778922128e+03	1.444575170058954654e+03	1.444629137912256283e+03	1.443605177097353589e+03	1.442975996727579059e+03	1.444524312191052559e+03	1.447767687672581815e+03	1.450706654958094987e+03	1.451105898813217436e+03	1.449017122648927625e+03	1.446653421618967968e+03	1.444791491049050819e+03	1.442196573920480887e+03	1.437135598388329754e+03	1.430200080430224489e+03	1.424982679014539599e+03	1.424038395741678187e+03	1.426963408221116197e+03	1.431609016523482069e+03	1.436751323242480112e+03	1.443831482343440484e+03	1.454769827634197100e+03	1.468545830593603569e+03	1.481271344653450114e+03	1.489698265086287620e+03	1.493216425894813710e+03	1.492885131250436871e+03	1.489378642099654144e+03	1.482132551714160400e+03	1.471938093022272369e+03	1.461147253778872255e+03	1.451581463520798934e+03	1.443975502661307473e+03	1.437352421441494698e+03	1.431519406114824505e+03	1.427890412610661315e+03	1.427364082606398142e+03	1.429506305305485057e+03	1.432572527958695218e+03	1.435584613047177072e+03	1.439576565196232195e+03	1.445491318682187057e+03	1.452600945654501629e+03	1.458828662510483582e+03	1.462458971426712424e+03	1.464486985447659890e+03	1.466044872090349372e+03	1.466246513417431288e+03	1.463808660570361553e+03	1.458090589807206243e+03	1.450760922721084626e+03	1.444288688861320452e+03	1.438725595877723208e+03	1.433292381717910985e+03	1.428090662858840460e+03	1.424309257935751020e+03	1.423653273743826503e+03	1.425137879365781600e+03	1.426330258296410875e+03	1.427085420405172272e+03	1.428340788285817325e+03	1.431893339267074680e+03	1.437468957152593475e+03	1.442290164694331224e+03	1.446048203795645350e+03	1.449831018229547908e+03	1.455183537279960547e+03	1.462075176169893894e+03
1.290353790520126495e+03	1.289348814987724609e+03	1.288244032193161502e+03	1.288001806804247508e+03	1.287587238244756918e+03	1.284783097817035468e+03	1.278965154426113486e+03	1.273523539764813222e+03	1.270757802295180682e+03	1.270299108338689848e+03	1.270313559003254113e+03	1.269009817185654583e+03	1.268128774482640210e+03	1.269938856717148155e+03	1.273922296161722443e+03	1.277639544199341117e+03	1.278233487491988171e+03	1.275643577717344442e+03	1.272625723377509530e+03	1.270187772993529052e+03	1.266838460402346755e+03	1.260451663234508942e+03	1.251755755580014466e+03	1.245214810500851172e+03	1.243973906266480753e+03	1.247568886084055066e+03	1.253470633305169486e+03	1.260147280720575054e+03	1.269245285145661910e+03	1.283113547889742676e+03	1.300582188351122795e+03	1.316900605512369793e+03	1.327885145588592650e+03	1.332506561538441701e+03	1.331984575661186909e+03	1.327275439819939038e+03	1.317873049867466989e+03	1.304895995506989721e+03	1.291207679623428703e+03	1.278948993250235617e+03	1.269099316280411358e+03	1.260590334223687023e+03	1.253249144291727816e+03	1.248753975026149874e+03	1.248064215596455369e+03	1.250656066530899807e+03	1.254501768939050180e+03	1.258464508567919893e+03	1.263750352273153794e+03	1.271345440323232424e+03	1.280331850168583742e+03	1.288252444669993338e+03	1.293023778449364045e+03	1.295824451473655472e+03	1.297890641421173314e+03	1.298016396081475705e+03	1.294754297921588432e+03	1.287483457806547904e+03	1.278303317584835895e+03	1.270166284325951665e+03	1.263052810866343179e+03	1.256110706774777327e+03	1.249588976431303763e+03	1.244922528734908610e+03	1.244112103496992404e+03	1.245874615814342860e+03	1.247260745286056817e+03	1.248210815502212881e+03	1.249882316523108329e+03	1.254427286107687223e+03	1.261476320255932478e+03	1.267647173610308982e+03	1.272590846905257877e+03	1.277532486802140284e+03	1.284280612566006766e+03	1.292843064813657747e+03
1.115506961473445472e+03	1.114380329326570745e+03	1.113042763610820430e+03	1.112614675851992388e+03	1.112040179353380609e+03	1.108850532517333704e+03	1.102209452473771307e+03	1.095870605656364660e+03	1.092461057236860597e+03	1.091707718921729793e+03	1.091644061350093352e+03	1.090103229843259214e+03	1.088950200651009936e+03	1.090852969017704027e+03	1.095332176786782156e+03	1.099665993012956733e+03	1.100483724198555592e+03	1.097538493661594885e+03	1.093983453745721818e+03	1.091026106179671388e+03	1.087024051770465576e+03	1.079591187475027255e+03	1.069547190036161282e+03	1.061990061318790367e+03	1.060473381534753116e+03	1.064520339786557543e+03	1.071438669191772533e+03	1.079460596790463796e+03	1.090266088226893771e+03	1.106489415532379780e+03	1.126932521228760379e+03	1.146287613636998913e+03	1.159567485359130842e+03	1.165203023241687561e+03	1.164446252657459581e+03	1.158560890072936218e+03	1.147254076764455021e+03	1.131998038167137338e+03	1.115975572923281788e+03	1.101456198913033631e+03	1.089651328187415629e+03	1.079545615201046303e+03	1.071034430116656949e+03	1.065922347682309464e+03	1.065082539525528546e+03	1.067942173299086335e+03	1.072385531246164646e+03	1.077223622170388353e+03	1.083722469045231719e+03	1.092745810006273587e+03	1.103225838466693858e+03	1.112531422568053813e+03	1.118351786647485369e+03	1.121950068749560842e+03	1.124495711508740442e+03	1.124463115733559334e+03	1.120410303603123793e+03	1.111876730332382294e+03	1.101296968308874057e+03	1.091880622655486150e+03	1.083486272677496572e+03	1.075300561863475195e+03	1.067777659878101304e+03	1.062497621290393226e+03	1.061582020588226897e+03	1.063482273721822366e+03	1.064930633134135178e+03	1.066027778146037235e+03	1.068088862571611116e+03	1.073460506920818034e+03	1.081679269221063578e+03	1.088977817265810927e+03	1.095004651956561929e+03	1.100984539839067565e+03	1.108826773793300845e+03	1.118598431649030090e+03
9.439198410037568010e+02	9.427431209833538333e+02	9.412185376516326869e+02	9.405670066518057411e+02	9.398280914487627342e+02	9.364528557837534208e+02	9.293849114798416622e+02	9.224708288158910818e+02	9.185147241785136885e+02	9.174128282484524561e+02	9.172321935726077982e+02	9.155116890992569552e+02	9.140826506543877485e+02	9.158902676724584353e+02	9.205634633283659696e+02	9.252877504342764041e+02	9.263411021113895458e+02	9.232285415423046970e+02	9.193114257295219431e+02	9.159425166092788686e+02	9.114510259628531230e+02	9.033551874307628395e+02	8.925079633718182777e+02	8.843387685238900531e+02	8.825881700521024413e+02	8.868169865179957014e+02	8.944073794829699864e+02	9.034491338260206703e+02	9.154776450724193637e+02	9.332431261520684984e+02	9.556474702310355269e+02	9.771958197228860854e+02	9.923047241288769555e+02	9.987763705363303188e+02	9.977547686415396129e+02	9.908149281712217089e+02	9.780284847771591785e+02	9.612209573703826209e+02	9.436631312706836070e+02	9.275405196902931948e+02	9.142621917925904427e+02	9.030095479979263473e+02	8.937886864648311303e+02	8.883754983166852526e+02	8.874115329887823691e+02	8.903249392953589449e+02	8.951248541901983344e+02	9.006837095186483566e+02	9.082061525110394768e+02	9.182715345078929658e+02	9.297165950617808221e+02	9.399668245158840136e+02	9.466505582516221011e+02	9.510046343421045094e+02	9.539592489587322461e+02	9.536969758272349509e+02	9.489603108850118360e+02	9.395819241294041149e+02	9.282026718221054580e+02	9.180324586418686295e+02	9.087651904398077249e+02	8.997350550265025504e+02	8.916393822988889042e+02	8.860863810426706095e+02	8.851297438480124811e+02	8.870136467841065269e+02	8.883820729555018261e+02	8.895585544253673334e+02	8.919408129672655150e+02	8.978894620900347263e+02	9.068560015126458893e+02	9.149478909864143361e+02	9.218488440615363970e+02	9.286446877826657555e+02	9.371683286187865178e+02	9.475565397654816024e+02
7.824934680485092713e+02	7.813346085052929766e+02	7.796832589685030825e+02	7.787964259754743352e+02	7.779097245417950717e+02	7.745614233212980935e+02	7.674844234135636043e+02	7.603557505373840968e+02	7.560002956367676461e+02	7.545323069922809509e+02	7.542026392154190262e+02	7.523639115754464228e+02	7.506729717174320058e+02	7.522124087071216536e+02	7.567699143288517689e+02	7.616273966314821564e+02	7.629056983729720969e+02	7.598272328116064500e+02	7.557586627906242711e+02	7.521264764624216923e+02	7.473498781023851052e+02	7.390197164355257655e+02	7.279608803449876859e+02	7.196161914084738100e+02	7.176891995013503447e+02	7.218207733969833271e+02	7.296806312756306170e+02	7.393161261388798948e+02	7.519694021541534994e+02	7.703415726915419555e+02	7.935452652364627966e+02	8.162714626264775006e+02	8.325951858404122277e+02	8.396550622260564296e+02	8.383603494794696189e+02	8.305755879914071329e+02	8.168541668948661254e+02	7.993436542865136971e+02	7.811710837084418699e+02	7.642416962349810774e+02	7.501086156215975507e+02	7.382628106704934225e+02	7.288470262106201289e+02	7.234648663281169547e+02	7.224124306729016780e+02	7.251706259453072789e+02	7.300640288963887770e+02	7.361251768850648887e+02	7.443904659426397075e+02	7.550297473318538550e+02	7.668447141858761142e+02	7.775303630413953897e+02	7.848171582413971237e+02	7.898137548044056757e+02	7.930719386457757309e+02	7.925369942716585001e+02	7.872902526646070100e+02	7.775544939906000081e+02	7.660348274067022203e+02	7.557002332526973305e+02	7.460547119905776299e+02	7.366622475473287750e+02	7.284688449828660168e+02	7.229982773050400056e+02	7.220705381420251570e+02	7.237997310122945009e+02	7.249620347752860425e+02	7.261384518504474954e+02	7.287350953535679992e+02	7.349597434138873950e+02	7.441954380685812112e+02	7.526784703322392716e+02	7.601576210494848738e+02	7.674688589460216690e+02	7.762107781290272897e+02	7.865855732099054194e+02
