0	1.538015
1	1.541884
2	1.547891
3	1.559600
4	1.583709
5	1.622878
6	1.674587
7	1.728172
8	1.778656
9	1.832735
10	1.894709
11	1.966800
12	2.038949
13	2.098747
14	2.141773
15	2.174849
16	2.197010
17	2.205689
18	2.208303
19	2.213378
20	2.219533
21	2.227272
22	2.236048
23	2.235612
24	2.226315
25	2.220295
26	2.224407
27	2.225914
28	2.232246
29	2.247123
30	2.285529
31	2.346735
32	2.426566
33	2.516635
34	2.616695
35	2.737545
36	2.871923
37	3.005559
38	3.126087
39	3.237680
40	3.350174
41	3.462070
42	3.568356
43	3.664171
44	3.754722
45	3.858357
46	3.980198
47	4.108531
48	4.225858
49	4.324400
50	4.406966
51	4.487048
52	4.581111
53	4.697387
54	4.832233
55	4.971568
56	5.110075
57	5.242030
58	5.354418
59	5.439086
60	5.492783
61	5.528722
62	5.568769
63	5.625247
64	5.698442
65	5.778633
66	5.850723
67	5.914715
68	5.961066
69	5.980513
70	5.966719
71	5.923976
72	5.885088
73	5.879801
74	5.918784
75	5.981480
