0.000000000000000000e+00 1.931506197675418889e+03
1.000000000000000056e-01 1.908495545066169598e+03
2.000000000000000111e-01 1.840608899906404758e+03
3.000000000000000444e-01 1.732608687893880415e+03
4.000000000000000222e-01 1.591843113355519790e+03
5.000000000000000000e-01 1.427451444902261528e+03
6.000000000000000888e-01 1.249422430880248839e+03
7.000000000000000666e-01 1.067637360351053303e+03
8.000000000000000444e-01 8.910207341743824827e+02
9.000000000000000222e-01 7.268933495384868593e+02
1.000000000000000000e+00 5.805820482121454233e+02
1.100000000000000089e+00 4.552963416993293322e+02
1.200000000000000178e+00 3.522430261536300122e+02
1.300000000000000044e+00 2.709219030241385440e+02
1.400000000000000133e+00 2.095317766392366536e+02
1.500000000000000000e+00 1.654156898972770477e+02
1.600000000000000089e+00 1.354850132675184682e+02
1.700000000000000178e+00 1.165792416019473308e+02
1.800000000000000044e+00 1.057376944628450133e+02
1.900000000000000133e+00 1.003770289052367843e+02
2.000000000000000000e+00 9.838212847765645108e+01
2.100000000000000089e+00 9.812651334693040894e+01
2.200000000000000178e+00 9.844210435111658342e+01
2.300000000000000266e+00 9.855794040508322951e+01
2.400000000000000355e+00 9.802461806413295164e+01
2.500000000000000000e+00 9.663710535999919671e+01
2.600000000000000089e+00 9.436511951541118037e+01
2.700000000000000178e+00 9.129814652141843112e+01
2.800000000000000266e+00 8.759540649085261066e+01
2.900000000000000355e+00 8.344924405897687336e+01
3.000000000000000000e+00 7.906078555611215108e+01
3.100000000000000089e+00 7.462372555329051238e+01
3.200000000000000178e+00 7.031404462801494049e+01
3.300000000000000266e+00 6.628376853747312225e+01
3.400000000000000355e+00 6.265732601497977328e+01
3.500000000000000000e+00 5.952953748523812294e+01
3.600000000000000089e+00 5.696469336731896504e+01
3.700000000000000178e+00 5.499651246312404140e+01
3.800000000000000266e+00 5.362898166934714794e+01
3.900000000000000355e+00 5.283777535774847678e+01
4.000000000000000000e+00 5.257289598114329010e+01
